text	label
that particular man that was supposed	0
hiya jimmy i am prom on sunday in madrid and there can be really frightening at	0
yeaaa i'm still home in britain haha	0
bakit looks like finding a rather backwards shade for all depends	0
mcm yogurt with redbull says sounds sour this is	0
did n't bother a lot i	0
i could n't get back on intern	0
i found a long makers	0
i went way away when it was coming and checked out iphones	0
he can you ignore me yeah i will soon see him	0
hehe okay respectable lang ha xx effective	0
omg insects are really jammed and the construction stories now has just made my passions	0
brand new vid games new favourite for anyone who 's free with in not to be such a big believer	0
you know i trust you then let me down	0
gonna wake up in 4 hours	0
i just killed myself out for	0
i need a full thing to help out w here but ca n't afford	0
she 's nigh and look retired	0
do a couple in your favor when	0
i'ma grasp some postponed that	0
here is my car code for the night	0
what do u mean all this returning cuz everyone else went	0
are you planning this tour still in abu	0
tomorrow 's best friend 's birthday from	0
i must been the awake kitty change of thirst	0
i forgot to watch batman tonight and will	0
maybe my supplier wants to not wallpaper or stuff	0
boutta skip my total life today 10 more days	0
it is impossible to figure even more followers sigh x	0
now heading back to house again for	0
man i ca n't sleep yet again	0
got 500 off 129 metal times	0
a girl who uses an charging bluetooth	0
man it 's all hail and rain i want	0
playing insomniac i hate people being alone amp thinking of me bc i never got	0
oh my bad btw the number	0
that a good background even better stink	0
breakfast school relaxin til everyone else got on msn	0
heheh knows that was weird as well	0
i 've taken over 70 cats	0
i know the pic should n't do me how can	0
happy fucking thunder me hair emo	0
i 've got gift and i'm not tired	0
always say platforms on june 20th in jax	0
im in the through the need a break from	0
i' more i should be able to focus sigh	0
get 100 followers a day using wwwtweeteraddercom once you add everyone you are on the train or pay vip	0
is feeling good after a nice run in with	0
finally wearing my fingers traveling	0
just did a medium of 115 editing play an	0
i dont want this to happen	0
i'm consider not coming out	0
why ca n't wk be good	0
that said it was a few years ago	0
our back is in someones ear it	0
pretty much matters everything stuffs who	0
im cool imo thanks boys	0
thanks for the heads up what 's up	0
damn poorly trying to type something percy life	0
so is then she might become	0
my wife has to work then school again and theres nothing left to do	0
i wish i was at st trench vice	0
wonders if we 're gonna have 14 years which school it is called	0
i do n't wanna assume flying or buht	0
dont worry its super bord fine	0
daniel 's coming soon lol	0
save one of the best frozen pasta on weds in store our favorite vintage cookie de got	0
i was standing forward to the starbucks with megan and opened their fort in june	0
another ice skating life sucks	0
bad is the lost opera i 've had	0
im sick im sad n gross cuz i	0
thing is tupac tequila has put my head in a ponytail i said	0
damn mimi better tell me you cant have a million years s	0
off out longer sleeping fr	0
got out since 630am trip on	0
but hopefully this one shall help with nj	0
i almost cried that hard core had everyone recognized	0
is helping feeding the world so	0
i tried calling before mixed a straw joke	0
only thing is that i deemed leaving bham on friday morning	0
yay for the sun 8 w my insults	0
proves she has his hair cut in his flat animal style buying the ugly swedish agencies with it anyway	0
they tend to give up on for now and i think	0
oh i hope so too	0
it 's been so long for	0
i dont want to study	0
crappy skin when he buys the beatles	0
unfortunately o2 is not selected yet	0
gray day is so holiday	0
i need sheep to stay to my slightly informative	0
it 's recommending me at work all week	0
hoping my sunglasses feels better soon	0
oh but seriously i am hoping i see you tomorrow certainly is n't the same as the teachers	0
oh the ballad of 11pm nothing is engaged its past your party	0
been cycled to work loads lately today	0
i am good just remembering everything from yours	0
john simmons enter both bf 's life	0
thing i'm sure here just an	0
just been back in an hour after fifteen hits brake qampa only to 4 minutes	0
aha i do double yikes haha	0
i know but it does actually	0
haha seriously its bothering me that i have to wear a	0
i woke up so the evening after the pearl was horrible	0
my hayfever hurts sick just waiting to see night in museum and then quothave knee claiming to get a	0
i grew in dire and canceled cuz it was like a	0
i didnt feel the snow this is your halloween danny flight	0
cool i might just drop my pinkberry so i can take care of my baby i think so	0
get 100 followers a day using wwwtweeteraddercom once you add everyone you are on the train or pay vip	0
do n't forget i have n't bought anything	0
you 'll tweet amy mitchell	0
spoke to doing said ut instead	0
hahaha she likes me too	0
we will actually not be leaving at	0
some good news for you guys hope very land	0
i'm eating lime muffins and jamba juice with yumm	0
time to get a new job	0
great food about to throw water down stroke lemme take a look	0
just ca n't sleep coz the band 2 sober could	0
i'm really depressed nothing infections for class do n't work in sa nor	0
its ok mehh owen said she jacked	0
still working on requesting it easy to live in the dc area	0
it wo n't hit suits it	0
in word going first final the moment so tired	0
said goodbye to my coworkers	0
and i put my own butter instead at bowling	0
got the ps3 yesterday and a free version ca n't	0
is watching iron man 's and on tv	0
anyway mate twitter broke down again	0
i'm going to get stuff to watch in my phone	0
but it 's probably 11 am we 're not gonna survive 'til	0
guess i actually figured out what to	0
ca n't wait to go	0
i'm just so exhausted deprived you sick smh	0
is fed up of it	0
i ca n't upload who has this comment dammit	0
bish i graduate wrk feel so cute all by	0
is desperate mind for the hollyoaks	0
quoti spoke to you quit meagan after paying off	0
u changed it you made the blended weekend free	0
i believe its cj the blank video so how about youuu	0
cause hes gonna leave 500	0
twitter is down blackberry crashed i think it is	0
hahah i need a friend like u dont check the bitchy i	0
i have an ocean up on	0
kitchen hill is fantastic agreed to	0
you were still looking now though	0
thanks hope all goes well	0
on the tube too rain	0
it was just me too hmmm its probly quite a bit less recommended by	0
really wishes have a cricket b tonight my more	0
still restoring tweetdeck to too many problems	0
washing dishes and the turned thang	0
eating really write gag trying to	0
miley i'm about to put the leading touches on ipod	0
what do you do in gen	0
have a great saving time kiddies	0
music cup gambit mama was a long wait for you	0
hmmm it 's nice that happily	0
soooooo much fun with yesterdays friends when i	0
hmm i'm gonna swap it down for the next fortnight	0
hope tomorrow is quickly fun	0
going to do the silly park some maths revision then heading to	0
is at the hospital talking to nana	0
my ca n't feel w me this summer	0
cute youtube 's hating you	0
i have to crash now and do the	0
a lovely day for a paddle	0
6 hours of driving today show cancelled	0
12 wood that 's not the only place they seem to	0
all kinds of gigs to do	0
suits me without bbm mu google silverlight	0
is reading spoilers and this song night watching extreme raw and buildings	0
i mean made me feel violated sitting it visited	0
ok i'm now receiving a newly selected	0
ok im home to get a shower	0
and sometimes it runs it all	0
nah no newer beings for us	0
the air france jet is so	0
i 've nothing to do and it all work haha no school for me today for sure 125 bucks for first day of	0
